total_simulation_replications,pareto_set_size,TB_obj_1_range,TB_obj_2_range,TB_obj_3_range,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,1,9eb52_00000,2024-01-22_15-06-44,1705954004,43.94746804237366,43.94746804237366,30491,d0135,10.99.101.135,43.94746804237366,1
240,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,2,9eb52_00000,2024-01-22_15-06-44,1705954004,0.028806686401367188,43.976274728775024,30491,d0135,10.99.101.135,43.976274728775024,2
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,3,9eb52_00000,2024-01-22_15-06-45,1705954005,0.02860403060913086,44.004878759384155,30491,d0135,10.99.101.135,44.004878759384155,3
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,4,9eb52_00000,2024-01-22_15-06-45,1705954005,0.028645992279052734,44.03352475166321,30491,d0135,10.99.101.135,44.03352475166321,4
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,5,9eb52_00000,2024-01-22_15-06-45,1705954005,0.028708219528198242,44.062232971191406,30491,d0135,10.99.101.135,44.062232971191406,5
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,6,9eb52_00000,2024-01-22_15-06-45,1705954005,0.02863597869873047,44.09086894989014,30491,d0135,10.99.101.135,44.09086894989014,6
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,7,9eb52_00000,2024-01-22_15-06-45,1705954005,0.028599262237548828,44.119468212127686,30491,d0135,10.99.101.135,44.119468212127686,7
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,8,9eb52_00000,2024-01-22_15-06-45,1705954005,0.028551340103149414,44.148019552230835,30491,d0135,10.99.101.135,44.148019552230835,8
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,9,9eb52_00000,2024-01-22_15-06-45,1705954005,0.02878117561340332,44.17680072784424,30491,d0135,10.99.101.135,44.17680072784424,9
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,10,9eb52_00000,2024-01-22_15-06-45,1705954005,0.028607845306396484,44.205408573150635,30491,d0135,10.99.101.135,44.205408573150635,10
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,11,9eb52_00000,2024-01-22_15-06-45,1705954005,0.02887868881225586,44.23428726196289,30491,d0135,10.99.101.135,44.23428726196289,11
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,12,9eb52_00000,2024-01-22_15-06-45,1705954005,0.02912116050720215,44.26340842247009,30491,d0135,10.99.101.135,44.26340842247009,12
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,13,9eb52_00000,2024-01-22_15-06-45,1705954005,0.02869391441345215,44.292102336883545,30491,d0135,10.99.101.135,44.292102336883545,13
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,14,9eb52_00000,2024-01-22_15-06-45,1705954005,0.02881622314453125,44.320918560028076,30491,d0135,10.99.101.135,44.320918560028076,14
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,15,9eb52_00000,2024-01-22_15-06-45,1705954005,0.02871108055114746,44.349629640579224,30491,d0135,10.99.101.135,44.349629640579224,15
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,16,9eb52_00000,2024-01-22_15-06-45,1705954005,0.02864551544189453,44.37827515602112,30491,d0135,10.99.101.135,44.37827515602112,16
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,17,9eb52_00000,2024-01-22_15-06-45,1705954005,0.02866983413696289,44.40694499015808,30491,d0135,10.99.101.135,44.40694499015808,17
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,18,9eb52_00000,2024-01-22_15-06-45,1705954005,0.028682947158813477,44.435627937316895,30491,d0135,10.99.101.135,44.435627937316895,18
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,19,9eb52_00000,2024-01-22_15-06-45,1705954005,0.028733253479003906,44.4643611907959,30491,d0135,10.99.101.135,44.4643611907959,19
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,20,9eb52_00000,2024-01-22_15-06-45,1705954005,0.02856898307800293,44.4929301738739,30491,d0135,10.99.101.135,44.4929301738739,20
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,21,9eb52_00000,2024-01-22_15-06-45,1705954005,0.028778791427612305,44.521708965301514,30491,d0135,10.99.101.135,44.521708965301514,21
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,22,9eb52_00000,2024-01-22_15-06-45,1705954005,0.028757333755493164,44.55046629905701,30491,d0135,10.99.101.135,44.55046629905701,22
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,23,9eb52_00000,2024-01-22_15-06-45,1705954005,0.0006692409515380859,44.551135540008545,30491,d0135,10.99.101.135,44.551135540008545,23
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,24,9eb52_00000,2024-01-22_15-06-45,1705954005,0.0006735324859619141,44.55180907249451,30491,d0135,10.99.101.135,44.55180907249451,24
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,25,9eb52_00000,2024-01-22_15-06-45,1705954005,0.0006778240203857422,44.55248689651489,30491,d0135,10.99.101.135,44.55248689651489,25
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,26,9eb52_00000,2024-01-22_15-06-45,1705954005,0.0006566047668457031,44.55314350128174,30491,d0135,10.99.101.135,44.55314350128174,26
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,27,9eb52_00000,2024-01-22_15-06-45,1705954005,0.0006740093231201172,44.55381751060486,30491,d0135,10.99.101.135,44.55381751060486,27
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,28,9eb52_00000,2024-01-22_15-06-45,1705954005,0.0006923675537109375,44.55450987815857,30491,d0135,10.99.101.135,44.55450987815857,28
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,29,9eb52_00000,2024-01-22_15-06-45,1705954005,0.0006968975067138672,44.55520677566528,30491,d0135,10.99.101.135,44.55520677566528,29
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,30,9eb52_00000,2024-01-22_15-06-45,1705954005,0.0006623268127441406,44.55586910247803,30491,d0135,10.99.101.135,44.55586910247803,30
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,31,9eb52_00000,2024-01-22_15-06-45,1705954005,0.0006852149963378906,44.556554317474365,30491,d0135,10.99.101.135,44.556554317474365,31
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,32,9eb52_00000,2024-01-22_15-06-45,1705954005,0.0006694793701171875,44.55722379684448,30491,d0135,10.99.101.135,44.55722379684448,32
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,33,9eb52_00000,2024-01-22_15-06-45,1705954005,0.0006620883941650391,44.55788588523865,30491,d0135,10.99.101.135,44.55788588523865,33
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,34,9eb52_00000,2024-01-22_15-06-45,1705954005,0.0006670951843261719,44.558552980422974,30491,d0135,10.99.101.135,44.558552980422974,34
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,35,9eb52_00000,2024-01-22_15-06-45,1705954005,0.0006608963012695312,44.55921387672424,30491,d0135,10.99.101.135,44.55921387672424,35
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,36,9eb52_00000,2024-01-22_15-06-45,1705954005,0.0006692409515380859,44.55988311767578,30491,d0135,10.99.101.135,44.55988311767578,36
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,37,9eb52_00000,2024-01-22_15-06-45,1705954005,0.0006642341613769531,44.56054735183716,30491,d0135,10.99.101.135,44.56054735183716,37
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,38,9eb52_00000,2024-01-22_15-06-45,1705954005,0.0006563663482666016,44.561203718185425,30491,d0135,10.99.101.135,44.561203718185425,38
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,39,9eb52_00000,2024-01-22_15-06-45,1705954005,0.0006742477416992188,44.561877965927124,30491,d0135,10.99.101.135,44.561877965927124,39
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,40,9eb52_00000,2024-01-22_15-06-45,1705954005,0.0006802082061767578,44.5625581741333,30491,d0135,10.99.101.135,44.5625581741333,40
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,41,9eb52_00000,2024-01-22_15-06-45,1705954005,0.0006811618804931641,44.563239336013794,30491,d0135,10.99.101.135,44.563239336013794,41
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,42,9eb52_00000,2024-01-22_15-06-45,1705954005,0.000667572021484375,44.56390690803528,30491,d0135,10.99.101.135,44.56390690803528,42
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,43,9eb52_00000,2024-01-22_15-06-45,1705954005,0.0006921291351318359,44.56459903717041,30491,d0135,10.99.101.135,44.56459903717041,43
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,44,9eb52_00000,2024-01-22_15-06-45,1705954005,0.0006754398345947266,44.565274477005005,30491,d0135,10.99.101.135,44.565274477005005,44
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,45,9eb52_00000,2024-01-22_15-06-45,1705954005,0.0006587505340576172,44.56593322753906,30491,d0135,10.99.101.135,44.56593322753906,45
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,46,9eb52_00000,2024-01-22_15-06-45,1705954005,0.0006899833679199219,44.56662321090698,30491,d0135,10.99.101.135,44.56662321090698,46
240.0,1,"(51.23280833333333, 51.23280833333333)","(0.6357916666666666, 0.6357916666666666)","(4.4235, 4.4235)",False,47,9eb52_00000,2024-01-22_15-06-45,1705954005,0.0006847381591796875,44.56730794906616,30491,d0135,10.99.101.135,44.56730794906616,47
