total_simulation_replications,pareto_set_size,TB_obj_1_range,TB_obj_2_range,TB_obj_3_range,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0,1,"(51.30697333333332, 51.30697333333332)","(3.26377, 3.26377)","(10.517406666666668, 10.517406666666668)",False,1,83202_00006,2024-01-22_14-42-09,1705952529,44.22522568702698,44.22522568702698,113789,d0133,10.99.101.133,44.22522568702698,1
300,1,"(51.30697333333332, 51.30697333333332)","(3.26377, 3.26377)","(10.517406666666668, 10.517406666666668)",False,2,83202_00006,2024-01-22_14-42-09,1705952529,0.031130075454711914,44.25635576248169,113789,d0133,10.99.101.133,44.25635576248169,2
300.0,1,"(51.30697333333332, 51.30697333333332)","(3.26377, 3.26377)","(10.517406666666668, 10.517406666666668)",False,3,83202_00006,2024-01-22_14-42-09,1705952529,0.03107905387878418,44.287434816360474,113789,d0133,10.99.101.133,44.287434816360474,3
300.0,1,"(51.30697333333332, 51.30697333333332)","(3.26377, 3.26377)","(10.517406666666668, 10.517406666666668)",False,4,83202_00006,2024-01-22_14-42-09,1705952529,0.031110048294067383,44.31854486465454,113789,d0133,10.99.101.133,44.31854486465454,4
300.0,1,"(51.30697333333332, 51.30697333333332)","(3.26377, 3.26377)","(10.517406666666668, 10.517406666666668)",False,5,83202_00006,2024-01-22_14-42-09,1705952529,0.030983448028564453,44.349528312683105,113789,d0133,10.99.101.133,44.349528312683105,5
300.0,1,"(51.30697333333332, 51.30697333333332)","(3.26377, 3.26377)","(10.517406666666668, 10.517406666666668)",False,6,83202_00006,2024-01-22_14-42-09,1705952529,0.030911922454833984,44.38044023513794,113789,d0133,10.99.101.133,44.38044023513794,6
300.0,1,"(51.30697333333332, 51.30697333333332)","(3.26377, 3.26377)","(10.517406666666668, 10.517406666666668)",False,7,83202_00006,2024-01-22_14-42-09,1705952529,0.030907154083251953,44.41134738922119,113789,d0133,10.99.101.133,44.41134738922119,7
300.0,1,"(51.30697333333332, 51.30697333333332)","(3.26377, 3.26377)","(10.517406666666668, 10.517406666666668)",False,8,83202_00006,2024-01-22_14-42-09,1705952529,0.031013011932373047,44.442360401153564,113789,d0133,10.99.101.133,44.442360401153564,8
300.0,1,"(51.30697333333332, 51.30697333333332)","(3.26377, 3.26377)","(10.517406666666668, 10.517406666666668)",False,9,83202_00006,2024-01-22_14-42-09,1705952529,0.03086376190185547,44.47322416305542,113789,d0133,10.99.101.133,44.47322416305542,9
300.0,1,"(51.30697333333332, 51.30697333333332)","(3.26377, 3.26377)","(10.517406666666668, 10.517406666666668)",False,10,83202_00006,2024-01-22_14-42-09,1705952529,0.03052496910095215,44.50374913215637,113789,d0133,10.99.101.133,44.50374913215637,10
300.0,1,"(51.30697333333332, 51.30697333333332)","(3.26377, 3.26377)","(10.517406666666668, 10.517406666666668)",False,11,83202_00006,2024-01-22_14-42-09,1705952529,0.03123927116394043,44.53498840332031,113789,d0133,10.99.101.133,44.53498840332031,11
300.0,1,"(51.30697333333332, 51.30697333333332)","(3.26377, 3.26377)","(10.517406666666668, 10.517406666666668)",False,12,83202_00006,2024-01-22_14-42-09,1705952529,0.031188011169433594,44.566176414489746,113789,d0133,10.99.101.133,44.566176414489746,12
300.0,1,"(51.30697333333332, 51.30697333333332)","(3.26377, 3.26377)","(10.517406666666668, 10.517406666666668)",False,13,83202_00006,2024-01-22_14-42-09,1705952529,0.0310518741607666,44.59722828865051,113789,d0133,10.99.101.133,44.59722828865051,13
300.0,1,"(51.30697333333332, 51.30697333333332)","(3.26377, 3.26377)","(10.517406666666668, 10.517406666666668)",False,14,83202_00006,2024-01-22_14-42-10,1705952530,0.031145811080932617,44.628374099731445,113789,d0133,10.99.101.133,44.628374099731445,14
300.0,1,"(51.30697333333332, 51.30697333333332)","(3.26377, 3.26377)","(10.517406666666668, 10.517406666666668)",False,15,83202_00006,2024-01-22_14-42-10,1705952530,0.03125429153442383,44.65962839126587,113789,d0133,10.99.101.133,44.65962839126587,15
300.0,1,"(51.30697333333332, 51.30697333333332)","(3.26377, 3.26377)","(10.517406666666668, 10.517406666666668)",False,16,83202_00006,2024-01-22_14-42-10,1705952530,0.031070470809936523,44.690698862075806,113789,d0133,10.99.101.133,44.690698862075806,16
300.0,1,"(51.30697333333332, 51.30697333333332)","(3.26377, 3.26377)","(10.517406666666668, 10.517406666666668)",False,17,83202_00006,2024-01-22_14-42-10,1705952530,0.030615806579589844,44.721314668655396,113789,d0133,10.99.101.133,44.721314668655396,17
300.0,1,"(51.30697333333332, 51.30697333333332)","(3.26377, 3.26377)","(10.517406666666668, 10.517406666666668)",False,18,83202_00006,2024-01-22_14-42-10,1705952530,0.030652761459350586,44.751967430114746,113789,d0133,10.99.101.133,44.751967430114746,18
